3269|21309|-1
2860|57350|-1
4766|38414|-1
6327|36000|-1
7514|4678|-1
132197|10111|-1
7018|22986|-1
262150|27940|-1
21219|24896|-1
7713|17996|-1
174|40829|-1
6450|4306|-1
17841|23575|-1
30029|393844|-1
55824|55741|-1
3356|12678|-1
52320|263151|-1
10010|9622|-1
262206|52501|-1
42385|44522|1
4775|38553|-1
174|56822|-1
262493|52989|-1
3257|22518|-1
2518|59105|-1
174|42208|-1
11766|27235|-1
12695|48946|-1
10026|132046|-1
31400|197745|-1
33363|13974|-1
2914|31472|-1
21219|43662|-1
41913|47506|-1
28775|60437|-1
12180|32632|-1
2848|42364|-1
6731|50762|-1
9002|29076|-1
20804|50625|-1
57866|47632|-1
4323|12131|-1
6620|14139|-1
9049|41896|-1
3491|17554|-1
8151|16762|-1
12389|196709|-1
31133|42916|-1
9198|15549|-1
16629|52315|-1
37100|37314|-1
701|10411|-1
39810|197341|-1
6702|24857|-1
18403|131383|-1
24130|56065|-1
8220|16107|-1
25180|36224|-1
2914|131755|-1
12578|39067|-1
5511|50664|-1
5541|47147|-1
701|17130|-1
3786|9772|-1
174|33442|-1
8121|32275|-1
20485|39221|-1
47095|31830|-1
174|15570|-1
42253|50797|-1
28329|52771|-1
28303|262441|-1
4755|9941|-1
7018|11933|-1
12874|197211|-1
2497|45687|-1
16223|25165|-1
3549|21574|-1
174|61369|-1
3356|14211|-1
7381|17335|-1
15830|38719|-1
174|6643|-1
15290|14121|-1
47843|59635|-1
3356|12388|-1
25577|35262|-1
12831|43144|-1
45328|45606|-1
7473|7552|-1
3356|198913|-1
812|16583|-1
20485|29069|-1
6855|61192|-1
5089|49049|-1
3257|53321|-1
34779|196837|-1
2914|34209|-1
35000|8342|-1
28220|52822|-1
10796|32384|-1
15474|29348|-1
4323|18452|-1
4766|38398|-1
35320|43139|-1
58682|38712|-1
24218|58578|-1
6461|25748|-1
7643|56150|-1
6718|58113|-1
3257|41966|-1
18881|28606|-1
58002|56690|-1
812|21610|-1
44574|59676|1
5580|7489|-1
262589|28283|-1
20485|198816|-1
21627|7902|-1
28917|42244|-1
36930|327692|-1
9050|56482|-1
56030|132692|-1
174|54090|-1
3257|196987|-1
55410|132135|-1
6471|26623|-1
174|46321|-1
29076|41225|-1
58470|23966|-1
15290|36676|-1
6453|38930|-1
9002|38987|-1
56534|34223|-1
7352|22429|-1
9498|58717|-1
7575|55773|-1
34232|198580|-1
52965|262440|-1
3356|26503|-1
3356|19732|-1
8402|35823|-1
3549|18904|-1
9498|8529|-1
12389|42528|-1
209|17046|-1
3257|197549|-1
7575|7645|-1
5511|30990|-1
3356|35244|-1
1299|4648|-1
8968|39808|-1
4323|21651|-1
262766|262692|-1
9889|132449|-1
10834|262194|-1
174|40558|-1
43120|39608|1
262191|27763|-1
3356|46339|-1
10429|16397|-1
20804|52110|-1
12479|49576|-1
3356|35330|-1
174|35884|-1
174|19268|-1
8681|197094|-1
8723|39241|1
9121|21433|-1
13576|12092|-1
39180|48140|-1
4826|17635|-1
766|288|-1
2764|56206|-1
4766|9322|-1
174|22633|-1
4323|46775|-1
174|60341|-1
17557|45773|-1
6939|22873|-1
33668|33414|-1
4230|52657|-1
6830|50348|-1
262778|52577|-1
9500|55850|-1
20866|49919|-1
28994|198684|-1
1273|9930|-1
46887|11817|-1
4755|132108|-1
8447|16381|-1
33132|16423|-1
39392|197013|-1
3549|52334|-1
21508|27326|-1
46887|54255|-1
2914|33788|-1
32421|58654|-1
57021|39840|1
52579|262708|-1
3216|8872|-1
6830|199407|-1
6663|59694|-1
58656|23893|-1
41161|34180|-1
3356|15040|-1
4826|132433|-1
15412|24863|-1
15757|58037|-1
34201|41387|-1
45796|131267|-1
3216|47236|-1
30221|20112|-1
49350|57808|-1
20485|6697|-1
8613|11857|-1
174|32157|-1
9848|10038|-1
7018|20040|-1
7018|15225|-1
12129|21711|-1
28263|52599|-1
803|30324|-1
4323|30570|-1
3549|7257|-1
5580|35908|-1
174|394027|-1
9121|41999|-1
9730|45916|-1
38235|132599|-1
9498|17917|-1
61297|29534|-1
8220|60204|-1
3209|39129|-1
39326|39545|-1
6830|49591|-1
21219|196824|-1
174|42795|-1
24538|46062|-1
17184|394052|-1
549|11851|-1
31133|41123|-1
49544|49981|-1
6939|36683|-1
30517|15090|-1
33363|18964|-1
48919|43180|-1
3356|54465|-1
7679|24336|-1
8732|57092|-1
12552|197847|-1
701|32688|-1
21488|15929|1
34224|41990|-1
15305|14149|-1
701|13893|-1
19384|26646|-1
58552|58820|-1
7016|14437|-1
3356|23131|-1
1299|28763|-1
2828|22713|-1
1955|31581|-1
11172|6927|-1
9498|24501|-1
6910|50275|-1
3292|43959|-1
9121|51695|-1
7018|29767|-1
8470|198348|-1
4266|13788|-1
28329|263040|-1
4648|58710|-1
7664|23828|-1
55329|38901|-1
4657|38466|-1
6517|15356|-1
4323|36550|-1
3320|34439|-1
600|13501|-1
8732|198643|-1
50244|42568|-1
33652|7922|1
7018|7839|-1
23404|32458|-1
31133|31724|-1
33660|19546|-1
2687|46163|-1
6461|11054|-1
2828|15753|-1
701|20102|-1
310|5323|1
3257|14193|-1
25081|42698|-1
35047|60136|-1
6830|41055|-1
3257|45629|-1
23148|36329|-1
12880|29350|-1
20001|14068|-1
4323|13817|-1
6461|33445|-1
24130|55481|-1
62|11189|-1
45896|55313|-1
3292|41795|-1
50448|49729|-1
6939|40065|-1
33154|26257|-1
42020|47878|-1
43203|44070|-1
6983|55142|-1
8220|24844|-1
4230|53027|-1
7018|7310|-1
7303|52444|-1
4755|38557|-1
6730|38940|-1
38809|55731|-1
50607|48626|-1
7385|16784|-1
6697|50176|-1
21473|47340|-1
22927|27983|-1
174|14103|-1
3356|23097|-1
6939|22079|-1
47605|49826|-1
47720|41736|-1
50673|53334|-1
42555|41946|-1
52862|53148|-1
5580|34141|-1
9924|59234|-1
14318|10778|-1
1273|131267|-1
12310|34916|-1
7018|14214|-1
20960|196830|-1
8220|196714|-1
3301|48833|-1
5580|20653|-1
16735|263043|-1
6939|54470|-1
13247|25276|-1
46515|36037|-1
12389|51034|-1
3356|48083|-1
209|6594|-1
6453|327795|-1
29632|51264|-1
11664|262150|-1
29226|39589|-1
8968|35612|-1
17676|37897|-1
262907|262308|-1
23114|14979|-1
3257|8523|-1
2914|3130|-1
3257|8452|-1
209|394073|-1
6830|196817|-1
7782|18443|-1
30781|198682|-1
36994|327787|-1
174|33007|-1
701|33593|-1
7459|39971|-1
3255|43880|-1
6866|197508|-1
7738|262655|-1
42132|56493|-1
7922|33662|1
5580|19556|-1
38820|4750|1
15412|33782|-1
32787|16432|-1
4323|27537|-1
7018|31952|-1
7029|26168|-1
3257|198493|-1
43531|24633|-1
49550|34857|-1
19108|16716|-1
9498|17806|-1
6461|23235|-1
9050|49658|-1
51815|198093|-1
577|53390|-1
4766|9849|-1
9503|38037|-1
1273|1217|-1
43975|198110|-1
28146|262746|-1
13249|35731|-1
42337|42468|-1
12741|196792|-1
3215|36511|-1
12722|41200|-1
28329|262612|-1
5588|34740|-1
3292|19399|-1
5588|9176|-1
5588|52124|-1
10026|46073|-1
3292|25225|-1
12741|197600|-1
16086|6839|-1
16285|35527|-1
26105|52284|-1
4826|45920|-1
4809|28329|-1
44217|51539|-1
12556|37421|-1
57187|48728|-1
58453|9808|-1
6384|6389|1
7018|19032|-1
12389|61372|-1
9198|28910|-1
2907|45673|-1
6517|14049|-1
2860|37645|-1
3257|197009|-1
15290|30614|-1
7668|4711|-1
45899|24089|-1
577|14453|-1
3549|28588|-1
28917|7979|-1
33668|26364|-1
174|22402|-1
4766|18161|-1
12337|57549|-1
6939|30740|-1
6830|56770|-1
12389|50896|-1
719|34387|-1
2828|46361|-1
6939|23047|-1
1764|29545|-1
20764|196798|-1
6830|8614|-1
27373|19800|-1
5518|49382|-1
40285|393749|-1
48159|57454|-1
8073|6584|1
33659|33575|-1
4713|17937|-1
14259|27853|-1
45763|132085|-1
4270|28068|-1
3216|43001|-1
45758|55451|-1
5650|26069|-1
8997|8566|-1
3257|54941|-1
3816|52256|-1
3745|46163|-1
13110|44514|-1
28968|25185|-1
43333|50840|-1
15428|57990|-1
49895|56983|-1
1680|29585|-1
174|197712|-1
3549|262663|-1
3662|4605|-1
4826|9503|-1
4755|19137|-1
3356|47532|-1
13591|19562|-1
37179|36692|-1
3356|50183|-1
10103|55489|-1
8612|41986|-1
33363|19505|-1
7029|40591|-1
16637|29465|-1
7453|22549|-1
9002|197062|-1
23422|7350|-1
7018|26131|-1
12389|35021|-1
2152|33021|-1
36086|27017|-1
1273|15557|-1
2711|2722|-1
8301|197387|-1
12179|29816|-1
174|30192|-1
174|199286|-1
174|8362|-1
6128|26815|-1
15830|60008|-1
4766|18171|-1
25478|60388|-1
32748|16841|-1
13789|35972|-1
37084|15399|-1
46887|53712|-1
53118|52768|-1
61287|50997|-1
16160|39456|-1
35000|56846|-1
6805|44225|-1
209|3743|-1
4323|19841|-1
7018|1438|-1
42525|47292|-1
3269|59715|-1
22927|28051|-1
701|25807|-1
4826|58683|-1
18881|52534|-1
26615|53202|-1
6461|13344|-1
7018|15131|-1
25008|12389|1
16284|36954|-1
32451|17305|-1
5738|26082|-1
3356|34992|-1
7018|2158|-1
6939|20115|-1
16300|33974|-1
16735|28227|-1
701|16931|-1
4766|10192|-1
49788|16185|-1
20485|21103|-1
20485|51054|-1
174|198082|-1
6939|16912|-1
10796|46810|-1
32787|16490|-1
20485|47241|1
21219|39329|-1
10929|54044|-1
3549|27983|-1
4323|53865|-1
34953|24590|-1
5588|198115|-1
31133|35558|-1
13768|36167|-1
58782|58689|-1
8218|39771|-1
9049|56330|1
174|60011|-1
3786|45979|-1
2764|38714|-1
3303|43189|-1
48309|42163|-1
6453|11260|-1
21011|12872|-1
3257|2711|-1
1299|197976|-1
174|44431|-1
9049|2585|-1
36916|37595|-1
1273|6758|-1
26105|27755|1
4323|16799|-1
12741|196898|-1
4766|18325|-1
8100|22298|-1
209|16871|-1
27552|22989|-1
174|41161|-1
3316|43213|-1
174|16657|-1
237|47052|-1
6830|49525|-1
1299|12480|-1
5760|55276|-1
9534|14857|-1
3356|14903|-1
3356|54282|-1
21804|30324|-1
12741|199517|-1
1241|56910|-1
2516|59093|-1
25229|31560|-1
19711|32398|-1
12491|35091|-1
12615|34569|-1
12715|57910|-1
4766|9957|-1
2764|20940|-1
174|30029|-1
174|393857|-1
1239|16850|-1
4755|23197|-1
21189|47638|-1
209|46348|-1
6854|50197|-1
40948|54765|-1
46887|19007|-1
12880|49796|-1
20485|60505|-1
19009|20422|-1
2914|45430|-1
9146|39826|-1
3549|28591|-1
16058|37493|-1
2200|2202|-1
32787|49036|-1
6830|50180|-1
2611|8674|-1
15895|34877|-1
18121|17961|-1
3356|13647|-1
33588|264|-1
6128|14822|-1
4670|9842|-1
3356|22862|-1
5588|47667|-1
12741|20553|-1
7018|53457|-1
41336|31215|-1
58430|45142|-1
701|18971|-1
35302|57223|-1
2516|132095|-1
4713|7517|-1
14325|40421|-1
22773|53919|-1
46887|12073|-1
9119|43034|-1
14265|7829|-1
5049|6973|-1
28840|41938|-1
174|16136|-1
8708|51284|-1
12271|32128|-1
18403|9902|-1
262589|262503|-1
1239|4837|-1
9304|24218|-1
4826|45577|-1
7018|11030|-1
29124|56893|-1
8732|56480|-1
35320|34661|-1
36086|13460|-1
1239|40026|-1
3356|15211|-1
3356|16867|-1
1853|1205|-1
33652|17307|-1
35575|48570|-1
4811|59019|-1
23005|40619|-1
8517|8466|-1
174|15348|-1
4323|31981|-1
17676|41690|-1
3816|26605|-1
1299|49964|-1
33842|49863|-1
26554|53597|-1
26615|262342|-1
12741|28950|-1
3356|55253|-1
6327|25689|-1
701|32793|-1
9498|38538|-1
44843|56724|-1
7018|11106|-1
12389|50691|-1
6461|17044|-1
174|21555|-1
9299|24456|-1
9902|24088|-1
31726|41222|-1
32787|38606|-1
46887|30281|-1
2119|60687|-1
13121|57995|-1
17498|45570|-1
15557|199528|-1
22548|28001|-1
3257|25653|-1
6453|33438|-1
54240|11417|-1
29632|41331|-1
5617|25495|-1
15830|49216|-1
12578|47570|-1
34757|51574|-1
3943|16881|-1
174|27024|-1
6461|393770|-1
577|53987|-1
29465|327891|-1
17439|55862|-1
2200|1307|-1
50993|60646|-1
174|51677|-1
2914|7489|-1
12731|29380|-1
33650|393272|-1
9498|37287|-1
42708|51886|-1
174|53271|-1
174|28837|-1
3356|393409|-1
5511|29664|-1
4755|132564|-1
23005|14762|-1
18185|131146|-1
6939|58243|-1
7385|30614|-1
3741|36883|-1
8359|33817|-1
20115|30242|-1
3216|57580|-1
24590|29373|-1
3473|27044|1
6128|11574|-1
8220|35552|-1
6939|14160|-1
8359|12772|-1
26479|22051|-1
3549|7049|-1
703|7704|-1
13951|54632|-1
7018|206|-1
701|54428|-1
2907|17687|-1
4795|45286|-1
2686|10633|-1
7575|55363|-1
2914|53591|-1
3257|26697|-1
9498|17818|-1
16959|33723|-1
4323|15198|-1
17819|133062|-1
29930|40480|-1
31133|58310|-1
132692|37411|-1
15695|33045|-1
3356|22846|-1
40948|35903|-1
4648|133079|-1
6830|59675|-1
3356|54063|-1
5580|197902|-1
12552|44368|-1
18302|9757|-1
25180|197591|-1
2516|7687|-1
701|10405|-1
25184|58080|-1
55002|12703|-1
12956|46199|-1
3356|25923|-1
12389|48004|-1
209|23458|-1
16300|51838|-1
7106|393501|-1
35400|29363|-1
7922|35994|-1
3356|54948|-1
48467|51443|-1
20804|39171|-1
701|393694|-1
9381|17706|-1
51074|59884|-1
197595|49962|-1
3356|22938|-1
1299|11556|-1
5563|60568|-1
7018|16390|-1
21219|56751|-1
174|53378|-1
2914|38796|-1
32653|37680|-1
29582|198127|-1
33651|8146|-1
6908|39674|-1
10204|45432|-1
26554|29833|-1
3257|35838|-1
209|8182|-1
131702|55685|-1
702|701|1
6461|40992|-1
9902|55636|-1
577|21804|-1
21011|57031|-1
37273|37545|-1
3786|38668|-1
12687|197361|-1
7018|32803|-1
4761|55688|-1
22438|14471|-1
5580|53902|-1
3356|29054|-1
30600|33443|-1
9050|39809|-1
32703|25920|-1
42525|25111|-1
2914|45960|-1
22773|53508|-1
41692|47815|-1
7018|32032|-1
12741|60705|-1
174|36253|-1
23947|45720|-1
20485|28906|1
11664|52447|-1
45671|4785|-1
7385|14404|-1
4323|36783|-1
174|30028|-1
2764|24033|-1
42673|198975|-1
15296|25925|-1
28917|48964|-1
44217|57588|-1
9919|9216|-1
7018|26867|-1
7029|14822|-1
7713|38755|-1
58463|38149|-1
52320|52709|-1
7016|11905|-1
8437|39394|-1
174|33231|-1
3257|48119|-1
29608|12654|-1
4739|59207|-1
5588|197600|-1
31042|44301|-1
174|15691|-1
4755|17929|-1
3216|199583|-1
3320|34548|-1
174|33123|-1
7738|53016|-1
7473|18434|-1
8220|36224|-1
21782|11711|-1
46887|393412|-1
47223|197701|-1
1273|4913|-1
2497|58784|-1
852|23448|-1
6939|36363|-1
174|36147|-1
21371|48077|-1
174|50056|-1
44395|197834|-1
44158|44552|-1
7473|7632|-1
9498|132978|-1
701|11653|-1
2854|57631|-1
1653|48514|-1
10396|46869|-1
12874|28937|-1
2914|11051|-1
60587|50700|-1
2914|38580|-1
9129|36886|-1
17054|15327|-1
3320|12655|-1
7012|32167|-1
13490|40732|-1
9050|50252|-1
34304|61002|-1
6461|39968|-1
30583|25839|-1
12874|197859|-1
376|53437|-1
701|32833|-1
6459|394168|-1
3257|44965|-1
3216|51721|-1
3356|20387|-1
8708|57746|-1
10010|23642|-1
48276|57460|-1
174|44384|-1
4651|131293|-1
13249|47283|-1
3216|34291|-1
2878|12389|1
3320|31722|-1
8220|50432|-1
28917|58238|-1
32787|33953|-1
4657|17617|-1
23106|53064|-1
174|32782|-1
9876|132375|-1
15703|20769|-1
31027|57735|-1
8048|27893|-1
3356|29808|-1
16735|262294|-1
12956|8301|-1
3356|793|-1
8220|48617|-1
34747|3216|1
209|6527|-1
9127|16328|-1
7018|32282|-1
9050|39668|-1
46887|10806|-1
58002|57587|-1
25933|53137|-1
29208|9080|-1
23947|46028|-1
4323|11649|-1
22442|32457|-1
3257|39816|-1
9498|56224|-1
174|5436|-1
8732|199278|-1
6461|33529|-1
27665|46650|-1
174|20413|-1
33154|11199|-1
20485|56581|-1
701|16751|-1
15772|25398|-1
48858|30797|-1
3786|10055|-1
20115|54638|-1
3549|19920|-1
3223|43289|-1
3356|18994|-1
11427|25699|-1
174|36062|-1
3356|4866|-1
35432|199206|-1
7018|14043|-1
4515|7651|-1
4230|262651|-1
1299|14051|-1
31036|35411|-1
13868|13512|-1
33490|7922|1
14743|14304|-1
42456|196658|-1
9049|197007|-1
57866|199135|-1
4434|55686|-1
22773|47025|-1
28202|52871|-1
3356|18637|-1
7018|48075|-1
50928|50567|-1
174|26996|-1
3257|9583|-1
6461|32921|-1
31027|51482|-1
1853|2494|-1
32787|38719|-1
41887|41880|-1
3662|3363|-1
23724|38365|-1
23923|21433|-1
30851|39176|-1
7018|36838|-1
28886|57946|-1
8359|49971|-1
8359|51501|-1
6848|42329|-1
46887|19111|-1
9304|59214|-1
53013|262696|-1
4766|45389|-1
10796|40746|-1
14477|23086|-1
6461|20373|-1
46887|27390|-1
15830|8683|-1
14135|7045|-1
12578|42330|-1
9116|714|-1
9121|39253|-1
2551|3356|1
9002|35401|-1
3356|55030|-1
8220|198244|-1
20485|35000|-1
701|22640|-1
17293|13943|-1
2516|58789|-1
2518|23661|-1
3320|35669|-1
8717|3187|-1
209|54885|-1
4755|132770|-1
19752|29953|-1
42926|34619|-1
30023|18676|-1
7713|46039|-1
8455|20559|-1
7713|45320|-1
33491|46459|-1
21473|15945|-1
18200|45461|-1
1239|26159|-1
3758|10455|-1
15757|15454|-1
29422|60414|-1
2764|55736|-1
2914|15040|-1
6461|54746|-1
37284|37566|-1
4766|45393|-1
812|26230|-1
3356|22107|-1
3356|23403|-1
25482|49168|-1
29076|42819|-1
37105|33762|-1
2914|10098|-1
6667|41648|-1
17623|23842|-1
3223|26167|-1
57588|12952|-1
38285|10113|-1
50928|47117|-1
3549|3083|-1
29655|21466|-1
209|30347|-1
7303|27813|-1
2914|29006|-1
302|54700|-1
6461|46862|-1
9318|55591|-1
9002|41861|-1
21011|44461|-1
5541|35203|-1
20299|28055|-1
3356|44000|-1
701|26856|-1
19844|53740|-1
9498|45845|-1
9498|23901|-1
24479|17807|-1
33132|26343|-1
1299|58601|-1
37148|37308|-1
33657|6092|-1
43061|15664|-1
45166|55820|-1
45204|9789|-1
174|16524|-1
209|10835|-1
260|19847|-1
38861|4657|1
4826|45762|-1
4761|59287|-1
33363|393447|-1
174|29582|-1
57731|37427|-1
7470|38543|-1
37100|31960|-1
5588|12344|-1
4788|37133|-1
2828|13750|-1
1759|50290|-1
197898|21448|-1
8781|29357|-1
9658|4|-1
46887|14930|-1
42000|25234|-1
3356|54024|-1
24785|16074|-1
9002|59491|-1
5495|43951|-1
15808|327766|-1
39180|199568|-1
4323|7752|-1
20676|57548|-1
1299|45352|-1
701|19140|-1
8717|31534|-1
10026|45910|-1
25761|52423|-1
327814|37162|-1
701|36572|-1
1764|44385|-1
4775|45218|-1
577|32564|-1
42337|59587|-1
4323|14083|-1
3212|41828|-1
36994|37180|-1
9002|25451|-1
50607|198852|-1
174|40005|-1
6910|42452|-1
7552|38737|-1
11259|37533|-1
30688|33302|-1
25159|35377|-1
9002|30753|-1
49063|44704|-1
701|22964|-1
6128|35867|-1
7018|27483|-1
7303|52424|-1
3356|33507|-1
8220|28940|-1
12064|22334|-1
20485|42995|-1
36866|327789|-1
7713|56245|-1
8400|44287|-1
25248|44500|-1
19108|31859|-1
8449|47139|-1
49902|34306|-1
37662|25543|-1
50607|51426|-1
6453|50710|-1
4323|53466|-1
34470|34352|-1
1299|3676|-1
3356|22435|-1
4766|10184|-1
3356|36050|-1
7473|4628|-1
7474|55443|-1
9714|7566|-1
8359|13055|-1
36907|36936|-1
24028|24068|-1
21189|51937|-1
2828|36755|-1
577|3804|-1
11014|27964|-1
16832|32798|-1
12741|25154|-1
3257|32939|-1
15670|34430|-1
2764|45827|-1
3356|23061|-1
9304|45102|-1
174|40571|-1
12389|49724|-1
3549|30800|-1
3329|42680|-1
9901|45475|-1
13237|12654|-1
2828|19413|-1
3356|36798|-1
3356|10848|-1
7473|9329|-1
31148|20971|-1
46562|53255|-1
10217|38505|-1
6939|226|-1
43426|29632|1
51007|25259|-1
8359|61433|-1
6730|8414|-1
8680|13173|-1
812|20453|-1
174|29854|-1
3356|30741|-1
60764|41101|-1
2914|9299|-1
8764|60121|-1
7018|15023|-1
60330|21305|-1
25478|42574|-1
174|393302|-1
2516|10209|-1
4323|23056|-1
21294|52138|-1
174|58056|-1
29414|42971|-1
702|3171|-1
8359|44895|-1
701|32691|-1
3255|51784|-1
3356|15925|-1
2711|393749|-1
9002|197490|-1
22925|29856|-1
34984|28865|-1
33891|16316|-1
3257|7012|-1
7015|40444|-1
31283|48598|-1
29614|10|-1
7018|4366|-1
24323|38315|-1
262989|53024|-1
263047|52793|-1
52320|53114|-1
18881|262613|-1
6453|8529|-1
4515|9660|-1
20485|49886|-1
4323|40281|-1
6939|26633|-1
24088|38235|-1
16229|49338|-1
4826|9224|-1
1299|34781|-1
4323|36799|-1
13385|39958|-1
33554|13895|-1
4323|32413|-1
4713|23777|-1
3561|33681|-1
2711|13548|-1
4739|131999|-1
7018|10981|-1
701|23443|-1
1299|51945|-1
4323|55043|-1
10474|36943|-1
13037|48888|-1
12883|6876|-1
17310|16412|-1
2200|1938|-1
701|7786|-1
2119|60586|-1
6702|24609|-1
16735|262693|-1
52770|53247|-1
3549|9304|-1
15694|198884|-1
43561|12962|-1
29226|56627|-1
16467|17117|-1
9498|41935|-1
60929|50597|-1
8220|47999|-1
28625|262415|-1
6739|29109|-1
6453|13156|-1
13249|41208|-1
45147|131759|-1
4826|45347|-1
3356|7146|-1
35805|57445|-1
9121|197937|-1
1239|7912|-1
20485|43823|-1
174|49515|-1
4847|56012|-1
8641|47183|-1
28719|28899|-1
8342|58097|-1
20115|13525|-1
25504|2861|-1
42020|43019|-1
42673|47229|-1
9002|47196|-1
29571|37475|-1
30781|16101|-1
5580|8648|-1
3320|31049|-1
2914|2134|-1
5511|37233|-1
701|32795|-1
7018|25648|-1
701|14251|-1
1299|6507|-1
1680|43871|-1
701|22204|-1
4323|26280|-1
701|36763|-1
29422|42297|-1
25227|57628|-1
7385|7754|-1
3741|327767|-1
4826|45240|-1
5617|39800|-1
12741|31267|-1
33991|57129|-1
46887|22605|-1
8220|47150|-1
8167|262786|-1
9002|47562|-1
8220|714|-1
28745|3203|-1
4323|29705|-1
3356|32951|-1
7470|24214|-1
38566|24237|-1
209|20154|-1
22927|27987|-1
35104|59583|-1
9730|9430|-1
7922|54771|-1
4323|54828|-1
701|13434|-1
7616|24042|-1
8262|60447|-1
9848|23563|-1
13649|18731|-1
29319|58319|-1
9121|6907|-1
31133|50854|-1
10881|11751|-1
3356|30161|-1
11664|52354|-1
35320|6698|-1
4323|26402|-1
37273|36977|-1
10796|11343|-1
8220|8792|-1
21219|47434|-1
33659|10718|-1
132267|38721|-1
3257|46800|-1
25549|47280|-1
15589|49924|-1
31133|25880|-1
12580|48487|-1
3786|18331|-1
1273|48660|-1
174|41480|-1
5588|34951|-1
8220|28686|-1
7018|32412|-1
33667|53782|-1
10026|33517|-1
3549|28165|-1
13293|16283|-1
29648|47439|-1
1103|1101|-1
3549|263127|-1
34209|41790|-1
52873|52554|-1
209|15271|-1
3320|21192|-1
15694|39109|-1
16657|13938|-1
3356|23517|-1
6453|11036|-1
8732|49830|-1
6453|38765|-1
16285|49675|-1
24130|38836|-1
37203|37580|-1
13951|16622|-1
43733|33852|1
29465|327940|-1
34779|198213|-1
174|198279|-1
24538|59280|-1
6128|36224|-1
3356|18798|-1
6461|23284|-1
174|15122|-1
4713|9354|-1
812|6579|-1
5588|197570|-1
3662|7651|-1
4323|393541|-1
7018|25932|-1
4808|58536|-1
60610|50957|-1
9121|31274|-1
3320|43329|-1
174|13243|-1
6939|21777|-1
174|27501|-1
3491|18018|-1
7018|20397|-1
9002|39375|-1
13977|32645|1
15290|393388|-1
15557|13223|-1
48915|50130|-1
6939|46749|-1
8470|39688|-1
286|29259|-1
7018|30197|-1
24589|43075|-1
33667|40385|-1
41798|197686|-1
2828|17184|-1
6461|30109|-1
3216|28775|-1
5588|2541|-1
30781|197036|-1
174|8641|-1
7795|22584|-1
25159|52006|-1
4323|23027|-1
1239|22369|-1
3549|52787|-1
8220|40967|-1
7470|24040|-1
174|41175|-1
27257|1623|-1
10913|25874|-1
29107|49570|-1
38757|9341|-1
20485|34164|-1
1267|39719|-1
28283|53145|-1
2764|22753|-1
3291|28959|-1
4755|24126|-1
